mode,k,q,op,key_index,sample_index,nanoseconds
chord_structured,32,131,keygen,0,10,34817733
chord_structured,32,131,keygen,0,11,35576633
chord_structured,32,131,keygen,0,12,35356963
chord_structured,32,131,keygen,0,13,35250788
chord_structured,32,131,keygen,0,14,35289360
chord_structured,32,131,keygen,0,15,35190999
chord_structured,32,131,keygen,0,16,35143936
chord_structured,32,131,keygen,0,17,35696041
chord_structured,32,131,keygen,0,18,35202056
chord_structured,32,131,keygen,0,19,35533695
chord_structured,32,131,keygen,1,0,36842091
chord_structured,32,131,keygen,1,1,38849890
chord_structured,32,131,keygen,1,2,36243106
chord_structured,32,131,keygen,1,3,36773275
chord_structured,32,131,keygen,1,4,35020332
chord_structured,32,131,keygen,1,5,35573843
chord_structured,32,131,keygen,1,6,35940842
chord_structured,32,131,keygen,1,7,41977287
chord_structured,32,131,keygen,1,8,36894549
chord_structured,32,131,keygen,1,9,34791329
chord_structured,32,131,keygen,1,10,35246101
chord_structured,32,131,keygen,1,11,36320788
chord_structured,32,131,keygen,1,12,35983486
chord_structured,32,131,keygen,1,13,35520013
chord_structured,32,131,keygen,1,14,35422758
chord_structured,32,131,keygen,1,15,35840905
chord_structured,32,131,keygen,1,16,36098100
chord_structured,32,131,keygen,1,17,35781154
chord_structured,32,131,keygen,1,18,36184141
chord_structured,32,131,keygen,1,19,37918351
chord_structured,32,131,keygen,2,0,34851869
chord_structured,32,131,keygen,2,1,35119034
chord_structured,32,131,keygen,2,2,35550625
chord_structured,32,131,keygen,2,3,35377537
chord_structured,32,131,keygen,2,4,35519519
chord_structured,32,131,keygen,2,5,35638996
chord_structured,32,131,keygen,2,6,35953401
chord_structured,32,131,keygen,2,7,35648450
chord_structured,32,131,keygen,2,8,35814845
chord_structured,32,131,keygen,2,9,36359975
chord_structured,32,131,keygen,2,10,35933666
chord_structured,32,131,keygen,2,11,35980804
chord_structured,32,131,keygen,2,12,35686747
chord_structured,32,131,keygen,2,13,35669693
chord_structured,32,131,keygen,2,14,36021973
chord_structured,32,131,keygen,2,15,42220547
chord_structured,32,131,keygen,2,16,38614000
chord_structured,32,131,keygen,2,17,34250898
chord_structured,32,131,keygen,2,18,35051800
chord_structured,32,131,keygen,2,19,36145324
chord_structured,32,131,sign,0,0,81160
chord_structured,32,131,sign,0,1,81152
chord_structured,32,131,sign,0,2,81139
chord_structured,32,131,sign,0,3,80969
chord_structured,32,131,sign,0,4,81184
chord_structured,32,131,sign,0,5,82683
chord_structured,32,131,sign,0,6,81085
chord_structured,32,131,sign,0,7,93816
chord_structured,32,131,sign,0,8,82925
chord_structured,32,131,sign,0,9,85378
chord_structured,32,131,sign,0,10,82939
chord_structured,32,131,sign,0,11,83123
chord_structured,32,131,sign,0,12,82960
chord_structured,32,131,sign,0,13,84593
chord_structured,32,131,sign,0,14,83108
chord_structured,32,131,sign,0,15,83183
chord_structured,32,131,sign,0,16,83184
chord_structured,32,131,sign,0,17,83079
chord_structured,32,131,sign,0,18,82990
chord_structured,32,131,sign,0,19,83162
chord_structured,32,131,sign,0,20,87444
chord_structured,32,131,sign,0,21,86518
chord_structured,32,131,sign,0,22,82824
chord_structured,32,131,sign,0,23,83176
chord_structured,32,131,sign,0,24,82957
chord_structured,32,131,sign,0,25,82832
chord_structured,32,131,sign,0,26,82952
chord_structured,32,131,sign,0,27,83241
chord_structured,32,131,sign,0,28,83041
chord_structured,32,131,sign,0,29,84612
chord_structured,32,131,sign,0,30,82879
chord_structured,32,131,sign,0,31,95054
chord_structured,32,131,sign,0,32,80933
chord_structured,32,131,sign,0,33,82387
chord_structured,32,131,sign,0,34,80965
chord_structured,32,131,sign,0,35,81123
chord_structured,32,131,sign,0,36,82797
chord_structured,32,131,sign,0,37,82716
chord_structured,32,131,sign,0,38,80846
chord_structured,32,131,sign,0,39,81000
chord_structured,32,131,sign,1,0,94186
chord_structured,32,131,sign,1,1,81002
chord_structured,32,131,sign,1,2,81111
chord_structured,32,131,sign,1,3,81072
chord_structured,32,131,sign,1,4,81000
chord_structured,32,131,sign,1,5,80813
chord_structured,32,131,sign,1,6,81046
chord_structured,32,131,sign,1,7,81060
chord_structured,32,131,sign,1,8,82627
chord_structured,32,131,sign,1,9,80823
chord_structured,32,131,sign,1,10,81219
chord_structured,32,131,sign,1,11,80867
chord_structured,32,131,sign,1,12,83142
chord_structured,32,131,sign,1,13,81062
chord_structured,32,131,sign,1,14,81172
chord_structured,32,131,sign,1,15,80726
chord_structured,32,131,sign,1,16,84517
chord_structured,32,131,sign,1,17,80942
chord_structured,32,131,sign,1,18,81249
chord_structured,32,131,sign,1,19,81375
chord_structured,32,131,sign,1,20,81059
chord_structured,32,131,sign,1,21,81188
chord_structured,32,131,sign,1,22,96881
chord_structured,32,131,sign,1,23,84414
chord_structured,32,131,sign,1,24,87353
chord_structured,32,131,sign,1,25,83359
chord_structured,32,131,sign,1,26,83030
chord_structured,32,131,sign,1,27,83341
chord_structured,32,131,sign,1,28,83500
chord_structured,32,131,sign,1,29,84603
chord_structured,32,131,sign,1,30,90806
chord_structured,32,131,sign,1,31,100195
chord_structured,32,131,sign,1,32,102007
chord_structured,32,131,sign,1,33,95815
chord_structured,32,131,sign,1,34,95703
chord_structured,32,131,sign,1,35,88695
chord_structured,32,131,sign,1,36,83135
chord_structured,32,131,sign,1,37,85000
chord_structured,32,131,sign,1,38,84989
chord_structured,32,131,sign,1,39,83040
chord_structured,32,131,sign,2,0,96569
chord_structured,32,131,sign,2,1,81319
chord_structured,32,131,sign,2,2,84292
chord_structured,32,131,sign,2,3,82921
chord_structured,32,131,sign,2,4,81040
chord_structured,32,131,sign,2,5,81273
chord_structured,32,131,sign,2,6,80969
chord_structured,32,131,sign,2,7,81007
chord_structured,32,131,sign,2,8,81017
chord_structured,32,131,sign,2,9,82844
chord_structured,32,131,sign,2,10,95220
chord_structured,32,131,sign,2,11,129335
chord_structured,32,131,sign,2,12,106504
chord_structured,32,131,sign,2,13,87724
chord_structured,32,131,sign,2,14,83326
chord_structured,32,131,sign,2,15,83091
chord_structured,32,131,sign,2,16,82902
chord_structured,32,131,sign,2,17,83287
chord_structured,32,131,sign,2,18,83194
chord_structured,32,131,sign,2,19,84664
chord_structured,32,131,sign,2,20,83331
chord_structured,32,131,sign,2,21,82978
chord_structured,32,131,sign,2,22,82947
chord_structured,32,131,sign,2,23,97135
chord_structured,32,131,sign,2,24,85090
chord_structured,32,131,sign,2,25,87131
chord_structured,32,131,sign,2,26,85118
chord_structured,32,131,sign,2,27,86943
chord_structured,32,131,sign,2,28,84892
chord_structured,32,131,sign,2,29,85069
chord_structured,32,131,sign,2,30,85124
chord_structured,32,131,sign,2,31,85096
chord_structured,32,131,sign,2,32,85226
chord_structured,32,131,sign,2,33,85240
chord_structured,32,131,sign,2,34,85102
chord_structured,32,131,sign,2,35,87037
chord_structured,32,131,sign,2,36,87016
chord_structured,32,131,sign,2,37,85294
chord_structured,32,131,sign,2,38,85121
chord_structured,32,131,sign,2,39,85053
chord_structured,32,131,verify,0,0,480650
chord_structured,32,131,verify,0,1,479010
chord_structured,32,131,verify,0,2,496444
chord_structured,32,131,verify,0,3,496766
chord_structured,32,131,verify,0,4,494791
chord_structured,32,131,verify,0,5,490374
chord_structured,32,131,verify,0,6,490347
chord_structured,32,131,verify,0,7,478692
chord_structured,32,131,verify,0,8,478282
chord_structured,32,131,verify,0,9,503176
chord_structured,32,131,verify,0,10,495649
chord_structured,32,131,verify,0,11,494418
chord_structured,32,131,verify,0,12,490151
chord_structured,32,131,verify,0,13,496044
chord_structured,32,131,verify,0,14,489785
chord_structured,32,131,verify,0,15,492131
chord_structured,32,131,verify,0,16,489454
chord_structured,32,131,verify,0,17,489854
chord_structured,32,131,verify,0,18,491381
chord_structured,32,131,verify,0,19,475985
chord_structured,32,131,verify,0,20,491135
chord_structured,32,131,verify,0,21,500178
chord_structured,32,131,verify,0,22,479110
chord_structured,32,131,verify,0,23,488976
chord_structured,32,131,verify,0,24,467567
chord_structured,32,131,verify,0,25,465703
chord_structured,32,131,verify,0,26,467520
chord_structured,32,131,verify,0,27,466415
chord_structured,32,131,verify,0,28,453882
chord_structured,32,131,verify,0,29,465981
chord_structured,32,131,verify,0,30,467610
chord_structured,32,131,verify,0,31,465861
chord_structured,32,131,verify,0,32,467348
chord_structured,32,131,verify,0,33,453220
chord_structured,32,131,verify,0,34,467611
chord_structured,32,131,verify,0,35,465855
chord_structured,32,131,verify,0,36,465701
chord_structured,32,131,verify,0,37,467900
chord_structured,32,131,verify,0,38,465893
chord_structured,32,131,verify,0,39,467592
chord_structured,32,131,verify,1,0,516075
chord_structured,32,131,verify,1,1,490480
chord_structured,32,131,verify,1,2,528356
chord_structured,32,131,verify,1,3,490411
chord_structured,32,131,verify,1,4,502433
chord_structured,32,131,verify,1,5,505543
chord_structured,32,131,verify,1,6,513911
chord_structured,32,131,verify,1,7,491703
chord_structured,32,131,verify,1,8,489866
chord_structured,32,131,verify,1,9,464167
chord_structured,32,131,verify,1,10,489701
chord_structured,32,131,verify,1,11,491975
chord_structured,32,131,verify,1,12,489861
chord_structured,32,131,verify,1,13,478279
chord_structured,32,131,verify,1,14,489808
chord_structured,32,131,verify,1,15,491461
chord_structured,32,131,verify,1,16,489828
chord_structured,32,131,verify,1,17,516433
chord_structured,32,131,verify,1,18,502967
chord_structured,32,131,verify,1,19,491553
chord_structured,32,131,verify,1,20,489594
chord_structured,32,131,verify,1,21,491483
chord_structured,32,131,verify,1,22,489676
chord_structured,32,131,verify,1,23,492235
chord_structured,32,131,verify,1,24,492438
chord_structured,32,131,verify,1,25,478040
chord_structured,32,131,verify,1,26,489722
chord_structured,32,131,verify,1,27,491719
chord_structured,32,131,verify,1,28,489540
chord_structured,32,131,verify,1,29,491242
chord_structured,32,131,verify,1,30,491494
chord_structured,32,131,verify,1,31,478072
chord_structured,32,131,verify,1,32,531553
chord_structured,32,131,verify,1,33,495499
chord_structured,32,131,verify,1,34,490841
chord_structured,32,131,verify,1,35,495283
chord_structured,32,131,verify,1,36,476829
chord_structured,32,131,verify,1,37,493801
chord_structured,32,131,verify,1,38,490025
chord_structured,32,131,verify,1,39,492229
chord_structured,32,131,verify,2,0,489189
chord_structured,32,131,verify,2,1,480168
chord_structured,32,131,verify,2,2,476032
chord_structured,32,131,verify,2,3,501216
chord_structured,32,131,verify,2,4,464182
chord_structured,32,131,verify,2,5,487108
chord_structured,32,131,verify,2,6,454957
chord_structured,32,131,verify,2,7,439719
chord_structured,32,131,verify,2,8,467866
chord_structured,32,131,verify,2,9,465573
chord_structured,32,131,verify,2,10,468182
chord_structured,32,131,verify,2,11,465746
chord_structured,32,131,verify,2,12,441331
chord_structured,32,131,verify,2,13,465581
chord_structured,32,131,verify,2,14,467618
chord_structured,32,131,verify,2,15,452839
chord_structured,32,131,verify,2,16,467591
chord_structured,32,131,verify,2,17,467602
chord_structured,32,131,verify,2,18,465997
chord_structured,32,131,verify,2,19,454999
chord_structured,32,131,verify,2,20,453208
chord_structured,32,131,verify,2,21,454715
chord_structured,32,131,verify,2,22,465987
chord_structured,32,131,verify,2,23,467786
chord_structured,32,131,verify,2,24,467802
chord_structured,32,131,verify,2,25,454675
chord_structured,32,131,verify,2,26,465892
chord_structured,32,131,verify,2,27,454703
chord_structured,32,131,verify,2,28,453204
chord_structured,32,131,verify,2,29,453064
chord_structured,32,131,verify,2,30,454558
chord_structured,32,131,verify,2,31,467697
chord_structured,32,131,verify,2,32,468526
chord_structured,32,131,verify,2,33,465901
chord_structured,32,131,verify,2,34,467521
chord_structured,32,131,verify,2,35,465999
chord_structured,32,131,verify,2,36,467550
chord_structured,32,131,verify,2,37,465916
chord_structured,32,131,verify,2,38,468182
chord_structured,32,131,verify,2,39,465856
chord_structured,48,389,keygen,0,0,160451338
chord_structured,48,389,keygen,0,1,166240292
chord_structured,48,389,keygen,0,2,169542766
chord_structured,48,389,keygen,0,3,159027866
chord_structured,48,389,keygen,0,4,164691366
chord_structured,48,389,keygen,0,5,159856062
chord_structured,48,389,keygen,0,6,160135911
chord_structured,48,389,keygen,0,7,166630097
chord_structured,48,389,keygen,0,8,169501789
chord_structured,48,389,keygen,0,9,159437537
chord_structured,48,389,keygen,0,10,181327679
chord_structured,48,389,keygen,0,11,160674644
chord_structured,48,389,keygen,0,12,161649182
chord_structured,48,389,keygen,0,13,162077880
chord_structured,48,389,keygen,0,14,171871047
chord_structured,48,389,keygen,0,15,160740964
chord_structured,48,389,keygen,0,16,161231994
chord_structured,48,389,keygen,0,17,162601186
chord_structured,48,389,keygen,0,18,162481440
chord_structured,48,389,keygen,0,19,161434743
chord_structured,48,389,keygen,1,0,165331535
chord_structured,48,389,keygen,1,1,163131911
chord_structured,48,389,keygen,1,2,160866686
chord_structured,48,389,keygen,1,3,160173626
chord_structured,48,389,keygen,1,4,164037571
chord_structured,48,389,keygen,1,5,164667612
chord_structured,48,389,keygen,1,6,170988762
chord_structured,48,389,keygen,1,7,164687298
chord_structured,48,389,keygen,1,8,162213105
chord_structured,48,389,keygen,1,9,160697573
chord_structured,48,389,keygen,1,10,160778610
chord_structured,48,389,keygen,1,11,162043271
chord_structured,48,389,keygen,1,12,160256785
chord_structured,48,389,keygen,1,13,177438799
chord_structured,48,389,keygen,1,14,160425959
chord_structured,48,389,keygen,1,15,159939461
chord_structured,48,389,keygen,1,16,160861946
chord_structured,48,389,keygen,1,17,161933625
chord_structured,48,389,keygen,1,18,160428270
chord_structured,48,389,keygen,1,19,169222050
chord_structured,48,389,keygen,2,0,161659804
chord_structured,48,389,keygen,2,1,160618609
chord_structured,48,389,keygen,2,2,163958005
chord_structured,48,389,keygen,2,3,163978682
chord_structured,48,389,keygen,2,4,168007140
chord_structured,48,389,keygen,2,5,177626972
chord_structured,48,389,keygen,2,6,168454212
chord_structured,48,389,keygen,2,7,168075915
chord_structured,48,389,keygen,2,8,167951100
chord_structured,48,389,keygen,2,9,168002297
chord_structured,48,389,keygen,2,10,169462088
chord_structured,48,389,keygen,2,11,176276157
chord_structured,48,389,keygen,2,12,170748595
chord_structured,48,389,keygen,2,13,168587651
chord_structured,48,389,keygen,2,14,168005839
chord_structured,48,389,keygen,2,15,168665888
chord_structured,48,389,keygen,2,16,168394842
chord_structured,48,389,keygen,2,17,174290665
chord_structured,48,389,keygen,2,18,169695847
chord_structured,48,389,keygen,2,19,171706330
chord_structured,48,389,sign,0,0,173380
chord_structured,48,389,sign,0,1,173214
chord_structured,48,389,sign,0,2,172912
chord_structured,48,389,sign,0,3,174732
chord_structured,48,389,sign,0,4,174829
chord_structured,48,389,sign,0,5,172995
chord_structured,48,389,sign,0,6,173317
chord_structured,48,389,sign,0,7,173000
chord_structured,48,389,sign,0,8,174976
chord_structured,48,389,sign,0,9,173210
chord_structured,48,389,sign,0,10,172946
chord_structured,48,389,sign,0,11,173028
chord_structured,48,389,sign,0,12,174756
chord_structured,48,389,sign,0,13,173114
chord_structured,48,389,sign,0,14,174351
chord_structured,48,389,sign,0,15,172931
chord_structured,48,389,sign,0,16,172922
chord_structured,48,389,sign,0,17,172504
chord_structured,48,389,sign,0,18,173039
chord_structured,48,389,sign,0,19,173129
chord_structured,48,389,sign,0,20,176382
chord_structured,48,389,sign,0,21,173221
chord_structured,48,389,sign,0,22,173093
chord_structured,48,389,sign,0,23,173386
chord_structured,48,389,sign,0,24,173007
chord_structured,48,389,sign,0,25,172963
chord_structured,48,389,sign,0,26,174401
chord_structured,48,389,sign,0,27,172845
chord_structured,48,389,sign,0,28,174669
chord_structured,48,389,sign,0,29,172961
chord_structured,48,389,sign,0,30,173181
chord_structured,48,389,sign,0,31,175998
chord_structured,48,389,sign,0,32,173525
chord_structured,48,389,sign,0,33,172887
chord_structured,48,389,sign,0,34,172896
chord_structured,48,389,sign,0,35,172840
chord_structured,48,389,sign,0,36,174692
chord_structured,48,389,sign,0,37,174630
chord_structured,48,389,sign,0,38,173152
chord_structured,48,389,sign,0,39,172970
chord_structured,48,389,sign,1,0,173164
chord_structured,48,389,sign,1,1,172862
chord_structured,48,389,sign,1,2,172682
chord_structured,48,389,sign,1,3,173038
chord_structured,48,389,sign,1,4,174624
chord_structured,48,389,sign,1,5,173153
chord_structured,48,389,sign,1,6,173063
chord_structured,48,389,sign,1,7,174609
chord_structured,48,389,sign,1,8,172855
chord_structured,48,389,sign,1,9,175507
chord_structured,48,389,sign,1,10,173359
chord_structured,48,389,sign,1,11,172825
chord_structured,48,389,sign,1,12,173237
chord_structured,48,389,sign,1,13,172856
chord_structured,48,389,sign,1,14,173233
chord_structured,48,389,sign,1,15,176737
chord_structured,48,389,sign,1,16,173405
chord_structured,48,389,sign,1,17,172927
chord_structured,48,389,sign,1,18,173182
chord_structured,48,389,sign,1,19,173202
chord_structured,48,389,sign,1,20,172955
chord_structured,48,389,sign,1,21,175326
chord_structured,48,389,sign,1,22,173301
chord_structured,48,389,sign,1,23,174915
chord_structured,48,389,sign,1,24,173043
chord_structured,48,389,sign,1,25,173207
chord_structured,48,389,sign,1,26,173006
chord_structured,48,389,sign,1,27,174749
chord_structured,48,389,sign,1,28,172981
chord_structured,48,389,sign,1,29,173201
chord_structured,48,389,sign,1,30,173274
chord_structured,48,389,sign,1,31,174901
chord_structured,48,389,sign,1,32,174353
chord_structured,48,389,sign,1,33,172788
chord_structured,48,389,sign,1,34,172904
chord_structured,48,389,sign,1,35,172901
chord_structured,48,389,sign,1,36,173208
chord_structured,48,389,sign,1,37,172930
chord_structured,48,389,sign,1,38,174601
chord_structured,48,389,sign,1,39,174949
chord_structured,48,389,sign,2,0,173257
chord_structured,48,389,sign,2,1,173141
chord_structured,48,389,sign,2,2,174869
chord_structured,48,389,sign,2,3,172975
chord_structured,48,389,sign,2,4,172987
chord_structured,48,389,sign,2,5,174685
chord_structured,48,389,sign,2,6,172932
chord_structured,48,389,sign,2,7,172986
chord_structured,48,389,sign,2,8,172846
chord_structured,48,389,sign,2,9,172907
chord_structured,48,389,sign,2,10,176291
chord_structured,48,389,sign,2,11,173193
chord_structured,48,389,sign,2,12,173037
chord_structured,48,389,sign,2,13,173067
chord_structured,48,389,sign,2,14,173127
chord_structured,48,389,sign,2,15,172813
chord_structured,48,389,sign,2,16,174320
chord_structured,48,389,sign,2,17,173227
chord_structured,48,389,sign,2,18,174524
chord_structured,48,389,sign,2,19,173168
chord_structured,48,389,sign,2,20,173026
chord_structured,48,389,sign,2,21,173051
chord_structured,48,389,sign,2,22,174874
chord_structured,48,389,sign,2,23,173135
chord_structured,48,389,sign,2,24,172794
chord_structured,48,389,sign,2,25,172891
chord_structured,48,389,sign,2,26,174771
chord_structured,48,389,sign,2,27,172797
chord_structured,48,389,sign,2,28,174620
chord_structured,48,389,sign,2,29,172863
chord_structured,48,389,sign,2,30,172890
chord_structured,48,389,sign,2,31,173388
chord_structured,48,389,sign,2,32,173121
chord_structured,48,389,sign,2,33,174333
chord_structured,48,389,sign,2,34,174669
chord_structured,48,389,sign,2,35,172898
chord_structured,48,389,sign,2,36,172681
chord_structured,48,389,sign,2,37,172851
chord_structured,48,389,sign,2,38,173098
chord_structured,48,389,sign,2,39,174221
chord_structured,48,389,verify,0,0,1566385
chord_structured,48,389,verify,0,1,1567474
chord_structured,48,389,verify,0,2,1565252
chord_structured,48,389,verify,0,3,1566911
chord_structured,48,389,verify,0,4,1565583
chord_structured,48,389,verify,0,5,1566942
chord_structured,48,389,verify,0,6,1565707
chord_structured,48,389,verify,0,7,1568033
chord_structured,48,389,verify,0,8,1567730
chord_structured,48,389,verify,0,9,1565297
chord_structured,48,389,verify,0,10,1566780
chord_structured,48,389,verify,0,11,1565818
chord_structured,48,389,verify,0,12,1566943
chord_structured,48,389,verify,0,13,1565565
chord_structured,48,389,verify,0,14,1566924
chord_structured,48,389,verify,0,15,1565537
chord_structured,48,389,verify,0,16,1567141
chord_structured,48,389,verify,0,17,1567466
chord_structured,48,389,verify,0,18,1565522
chord_structured,48,389,verify,0,19,1567276
chord_structured,48,389,verify,0,20,1565525
chord_structured,48,389,verify,0,21,1567052
chord_structured,48,389,verify,0,22,1565301
chord_structured,48,389,verify,0,23,1536610
chord_structured,48,389,verify,0,24,1567096
chord_structured,48,389,verify,0,25,1565218
chord_structured,48,389,verify,0,26,1567761
chord_structured,48,389,verify,0,27,1565334
chord_structured,48,389,verify,0,28,1567529
chord_structured,48,389,verify,0,29,1538205
chord_structured,48,389,verify,0,30,1569381
chord_structured,48,389,verify,0,31,1567244
chord_structured,48,389,verify,0,32,1565596
chord_structured,48,389,verify,0,33,1566915
chord_structured,48,389,verify,0,34,1565303
chord_structured,48,389,verify,0,35,1595905
chord_structured,48,389,verify,0,36,1623857
chord_structured,48,389,verify,0,37,1611277
chord_structured,48,389,verify,0,38,1592879
chord_structured,48,389,verify,0,39,1587603
chord_structured,48,389,verify,1,0,1567805
chord_structured,48,389,verify,1,1,1567123
chord_structured,48,389,verify,1,2,1568346
chord_structured,48,389,verify,1,3,1566937
chord_structured,48,389,verify,1,4,1568265
chord_structured,48,389,verify,1,5,1566581
chord_structured,48,389,verify,1,6,1568032
chord_structured,48,389,verify,1,7,1568633
chord_structured,48,389,verify,1,8,1566427
chord_structured,48,389,verify,1,9,1568581
chord_structured,48,389,verify,1,10,1566882
chord_structured,48,389,verify,1,11,1568378
chord_structured,48,389,verify,1,12,1566640
chord_structured,48,389,verify,1,13,1569172
chord_structured,48,389,verify,1,14,1568221
chord_structured,48,389,verify,1,15,1566543
chord_structured,48,389,verify,1,16,1567965
chord_structured,48,389,verify,1,17,1566874
chord_structured,48,389,verify,1,18,1568202
chord_structured,48,389,verify,1,19,1566715
chord_structured,48,389,verify,1,20,1568177
chord_structured,48,389,verify,1,21,1568108
chord_structured,48,389,verify,1,22,1566277
chord_structured,48,389,verify,1,23,1537851
chord_structured,48,389,verify,1,24,1566483
chord_structured,48,389,verify,1,25,1567968
chord_structured,48,389,verify,1,26,1566641
chord_structured,48,389,verify,1,27,1568505
chord_structured,48,389,verify,1,28,1567978
chord_structured,48,389,verify,1,29,1566285
chord_structured,48,389,verify,1,30,1567855
chord_structured,48,389,verify,1,31,1566986
chord_structured,48,389,verify,1,32,1568329
chord_structured,48,389,verify,1,33,1566693
chord_structured,48,389,verify,1,34,1537620
chord_structured,48,389,verify,1,35,1566329
chord_structured,48,389,verify,1,36,1568322
chord_structured,48,389,verify,1,37,1569199
chord_structured,48,389,verify,1,38,1566522
chord_structured,48,389,verify,1,39,1568026
chord_structured,48,389,verify,2,0,1565582
chord_structured,48,389,verify,2,1,1568110
chord_structured,48,389,verify,2,2,1572474
chord_structured,48,389,verify,2,3,1569271
chord_structured,48,389,verify,2,4,1566176
chord_structured,48,389,verify,2,5,1568244
chord_structured,48,389,verify,2,6,1569678
chord_structured,48,389,verify,2,7,1569879
chord_structured,48,389,verify,2,8,1597237
chord_structured,48,389,verify,2,9,1625314
chord_structured,48,389,verify,2,10,1753687
chord_structured,48,389,verify,2,11,1618546
chord_structured,48,389,verify,2,12,1641614
chord_structured,48,389,verify,2,13,1587719
chord_structured,48,389,verify,2,14,1589590
chord_structured,48,389,verify,2,15,1566557
chord_structured,48,389,verify,2,16,1568047
chord_structured,48,389,verify,2,17,1505267
chord_structured,48,389,verify,2,18,1567874
chord_structured,48,389,verify,2,19,1566721
chord_structured,48,389,verify,2,20,1618379
chord_structured,48,389,verify,2,21,1565530
chord_structured,48,389,verify,2,22,1567054
chord_structured,48,389,verify,2,23,1567028
chord_structured,48,389,verify,2,24,1614524
chord_structured,48,389,verify,2,25,1592265
chord_structured,48,389,verify,2,26,1572882
chord_structured,48,389,verify,2,27,1569612
chord_structured,48,389,verify,2,28,1569596
chord_structured,48,389,verify,2,29,1566092
chord_structured,48,389,verify,2,30,1568086
chord_structured,48,389,verify,2,31,1601829
chord_structured,48,389,verify,2,32,1608141
chord_structured,48,389,verify,2,33,1565939
chord_structured,48,389,verify,2,34,1568074
chord_structured,48,389,verify,2,35,1622230
chord_structured,48,389,verify,2,36,1586060
chord_structured,48,389,verify,2,37,1583608
chord_structured,48,389,verify,2,38,1567619
chord_structured,48,389,verify,2,39,1537019
chord_labeled,8,103,keygen,0,0,518479
chord_labeled,8,103,keygen,0,1,518197
chord_labeled,8,103,keygen,0,2,517896
chord_labeled,8,103,keygen,0,3,517002
chord_labeled,8,103,keygen,0,4,516591
chord_labeled,8,103,keygen,0,5,515061
chord_labeled,8,103,keygen,0,6,517125
chord_labeled,8,103,keygen,0,7,514011
chord_labeled,8,103,keygen,0,8,518244
chord_labeled,8,103,keygen,0,9,514138
chord_labeled,8,103,keygen,0,10,514275
chord_labeled,8,103,keygen,0,11,514686
chord_labeled,8,103,keygen,0,12,513796
chord_labeled,8,103,keygen,0,13,513402
chord_labeled,8,103,keygen,0,14,514137
chord_labeled,8,103,keygen,0,15,514117
chord_labeled,8,103,keygen,0,16,512277
chord_labeled,8,103,keygen,0,17,516907
chord_labeled,8,103,keygen,0,18,513628
chord_labeled,8,103,keygen,0,19,515307
chord_labeled,8,103,keygen,1,0,517509
chord_labeled,8,103,keygen,1,1,516703
chord_labeled,8,103,keygen,1,2,514742
chord_labeled,8,103,keygen,1,3,511457
chord_labeled,8,103,keygen,1,4,517248
chord_labeled,8,103,keygen,1,5,513205
chord_labeled,8,103,keygen,1,6,513795
chord_labeled,8,103,keygen,1,7,514326
chord_labeled,8,103,keygen,1,8,513109
chord_labeled,8,103,keygen,1,9,516595
chord_labeled,8,103,keygen,1,10,511025
chord_labeled,8,103,keygen,1,11,513363
chord_labeled,8,103,keygen,1,12,512114
chord_labeled,8,103,keygen,1,13,516938
chord_labeled,8,103,keygen,1,14,515742
chord_labeled,8,103,keygen,1,15,511550
chord_labeled,8,103,keygen,1,16,514177
chord_labeled,8,103,keygen,1,17,514735
chord_labeled,8,103,keygen,1,18,513358
chord_labeled,8,103,keygen,1,19,514515
chord_labeled,8,103,keygen,2,0,508334
chord_labeled,8,103,keygen,2,1,513577
chord_labeled,8,103,keygen,2,2,506346
chord_labeled,8,103,keygen,2,3,524586
chord_labeled,8,103,keygen,2,4,506155
chord_labeled,8,103,keygen,2,5,509580
chord_labeled,8,103,keygen,2,6,510724
chord_labeled,8,103,keygen,2,7,512047
chord_labeled,8,103,keygen,2,8,509886
chord_labeled,8,103,keygen,2,9,622459
chord_labeled,8,103,keygen,2,10,657183
chord_labeled,8,103,keygen,2,11,521242
chord_labeled,8,103,keygen,2,12,515036
chord_labeled,8,103,keygen,2,13,511252
chord_labeled,8,103,keygen,2,14,510998
chord_labeled,8,103,keygen,2,15,508117
chord_labeled,8,103,keygen,2,16,512939
chord_labeled,8,103,keygen,2,17,509650
chord_labeled,8,103,keygen,2,18,510482
chord_labeled,8,103,keygen,2,19,509789
chord_labeled,8,103,sign,0,0,18029
chord_labeled,8,103,sign,0,1,20624
chord_labeled,8,103,sign,0,2,18049
chord_labeled,8,103,sign,0,3,18026
chord_labeled,8,103,sign,0,4,18126
chord_labeled,8,103,sign,0,5,17857
chord_labeled,8,103,sign,0,6,18104
chord_labeled,8,103,sign,0,7,19726
chord_labeled,8,103,sign,0,8,17951
chord_labeled,8,103,sign,0,9,18001
chord_labeled,8,103,sign,0,10,18103
chord_labeled,8,103,sign,0,11,17924
chord_labeled,8,103,sign,0,12,17979
chord_labeled,8,103,sign,0,13,17963
chord_labeled,8,103,sign,0,14,17980
chord_labeled,8,103,sign,0,15,19731
chord_labeled,8,103,sign,0,16,17952
chord_labeled,8,103,sign,0,17,17995
chord_labeled,8,103,sign,0,18,17949
chord_labeled,8,103,sign,0,19,17957
chord_labeled,8,103,sign,0,20,17936
chord_labeled,8,103,sign,0,21,17969
chord_labeled,8,103,sign,0,22,18014
chord_labeled,8,103,sign,0,23,19622
